wkt_geom,Event_ID,dt,Long,Lat,specie,taglocal,Individual,studyname,country
Point (-1422959.25751364207826555 7741008.41808489710092545),125984,7/17/2008 11:00,-57.08654743,-19.4920731,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422962.1518861239310354 7741005.9996175579726696),125985,7/18/2008 2:00,-57.08657603,-19.49209116,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422958.21755417040549219 7741008.53147891815751791),125986,7/18/2008 5:00,-57.0865379,-19.4920731,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422968.91503109619952738 7740981.06515367142856121),125987,7/18/2008 8:00,-57.0866619,-19.49229897,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422791.45163639052771032 7741217.07957264501601458),125988,7/18/2008 11:00,-57.08482173,-19.49043818,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1423543.89744476485066116 7742663.27733428217470646),125989,7/19/2008 2:00,-57.09020813,-19.47731356,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1423553.82219208916649222 7742667.46232272870838642),125990,7/19/2008 5:00,-57.09029387,-19.47726833,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1423549.29806356714107096 7742674.26527675054967403),125991,7/19/2008 8:00,-57.09024619,-19.47721414,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1423560.77624071226455271 7742702.4831329844892025),125992,7/19/2008 11:00,-57.09032228,-19.47696106,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1419740.57720852084457874 7739940.57791847083717585),125993,7/20/2008 2:00,-57.05844915,-19.50425744,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420538.64701482397504151 7739829.72590942680835724),125994,7/20/2008 5:00,-57.06578754,-19.50446278,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420695.6619439092464745 7740684.87672385387122631),125995,7/20/2008 8:00,-57.06636583,-19.49697074,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420729.51838475442491472 7740725.39049917552620173),125996,7/20/2008 11:00,-57.06663251,-19.49659108,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420412.92068279813975096 7737539.26721202954649925),125997,7/21/2008 2:00,-57.06691073,-19.52425378,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420682.66476134140975773 7737668.82051301095634699),125998,7/21/2008 5:00,-57.06922628,-19.52288829,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420500.24268540996126831 7737587.64259697403758764),125999,7/21/2008 8:00,-57.06765397,-19.52375646,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420489.18965654238127172 7737573.06213054805994034),126000,7/21/2008 11:00,-57.06756825,-19.52389205,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421015.52029622602276504 7738069.2816130518913269),126001,7/22/2008 5:00,-57.07184575,-19.51913685,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420683.56885052123107016 7737677.13839115761220455),126002,7/22/2008 8:00,-57.06922625,-19.522816,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420571.94434581906534731 7737695.58355653285980225),126003,7/22/2008 11:00,-57.06819684,-19.52276216,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1423473.7745920573361218 7742443.59912045113742352),126004,7/23/2008 5:00,-57.08978995,-19.47926581,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421684.24537187325768173 7741883.29445907101035118),126005,7/23/2008 11:00,-57.07413708,-19.48575256,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421349.23982597165741026 7739058.86584959551692009),126006,7/24/2008 2:00,-57.07389094,-19.51032478,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422006.21891631023027003 7737513.39445044845342636),126007,7/24/2008 5:00,-57.08136928,-19.52298265,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421978.00633494555950165 7737524.87865467369556427),126008,7/24/2008 8:00,-57.08110237,-19.52291047,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421979.13603406888432801 7737535.2775496281683445),126009,7/24/2008 11:00,-57.08110232,-19.5228201,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421969.07687101839110255 7737539.52756639290601015),126010,7/25/2008 2:00,-57.081007,-19.52279303,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1423280.71508855395950377 7742186.7516810204833746),126011,7/25/2008 5:00,-57.08829522,-19.48165236,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421477.26655502850189805 7738048.56667688488960266),126012,7/26/2008 5:00,-57.07604886,-19.51888209,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421474.91523864143528044 7738065.65689560305327177),126013,7/26/2008 8:00,-57.07601067,-19.51873751,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421482.0581738487817347 7738073.29783780407160521),126014,7/26/2008 11:00,-57.07606782,-19.51866519,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421471.20781699288636446 7738070.26808730512857437),126015,7/27/2008 2:00,-57.07597253,-19.51870138,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421483.43727429560385644 7738076.30498309154063463),126016,7/27/2008 5:00,-57.07607734,-19.51863807,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421470.05461440794169903 7738069.3413752494379878),126017,7/27/2008 8:00,-57.075963,-19.51871042,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421473.73902716813609004 7738074.20206295419484377),126018,7/27/2008 11:00,-57.07599157,-19.51866522,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421480.90606105513870716 7738072.37100675515830517),126019,7/28/2008 2:00,-57.0760583,-19.51867423,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421481.01846381556242704 7738073.41128278989344835),126020,7/28/2008 5:00,-57.07605829,-19.51866519,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421464.5165551588870585 7738066.78685825690627098),126021,7/28/2008 11:00,-57.07591536,-19.51873755,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1423589.07423922047019005 7742352.17621824983507395),126022,7/29/2008 5:00,-57.09092425,-19.47994303,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1423610.53997298353351653 7742404.56372900865972042),126023,7/29/2008 8:00,-57.09106692,-19.47947303,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1423628.333474260289222 7742403.68619914539158344),126024,7/30/2008 2:00,-57.09122891,-19.47946391,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1423624.51199161075055599 7742407.25829206220805645),126025,7/30/2008 11:00,-57.09119078,-19.47943681,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1423623.47178974119015038 7742407.37050861306488514),126026,7/31/2008 5:00,-57.09118125,-19.47943682,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1423482.77131594973616302 7742448.93661977164447308),126027,8/1/2008 2:00,-57.08986615,-19.47921155,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421400.27148750121705234 7738027.47337633650749922),126028,8/2/2008 2:00,-57.07537227,-19.51913541,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422161.75194063223898411 7737637.48457714356482029),126029,8/2/2008 5:00,-57.0826554,-19.52177108,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420879.86787412990815938 7738893.10952473059296608),126030,8/2/2008 8:00,-57.0698031,-19.51218806,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1423564.86931535787880421 7742109.6296403082087636),126031,8/2/2008 11:00,-57.09094448,-19.48204869,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420825.39029705338180065 7738875.88054982014000416),126032,8/3/2008 2:00,-57.06932665,-19.51238706,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420822.63268460868857801 7738869.86739499866962433),126033,8/3/2008 5:00,-57.06930761,-19.51244129,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420824.48653258639387786 7738867.56142618786543608),126034,8/3/2008 8:00,-57.06932668,-19.51245936,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420893.94076569238677621 7738712.71931304410099983),126035,8/3/2008 11:00,-57.07010875,-19.51372426,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420824.5999438080471009 7738868.6015596454963088),126036,8/4/2008 2:00,-57.06932668,-19.51245032,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420828.39728485886007547 7738874.50134777743369341),126037,8/4/2008 5:00,-57.06935525,-19.51239609,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420822.97170095751062036 7738872.98676357045769691),126038,8/4/2008 11:00,-57.0693076,-19.51241418,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420827.35755740851163864 7738874.61471456289291382),126039,8/5/2008 2:00,-57.06934572,-19.51239609,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420842.8655365954618901 7738862.40810523740947247),126040,8/5/2008 5:00,-57.06949825,-19.51248641,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422034.63149756309576333 7739644.13638204429298639),126041,8/7/2008 2:00,-57.07952077,-19.50465608,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1419191.51765335164964199 7737762.4926099507138133),126042,8/7/2008 8:00,-57.05562524,-19.5234804,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1419203.63232476566918194 7737767.48771074041724205),126043,8/7/2008 11:00,-57.05573006,-19.52342615,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1419174.17977483198046684 7737767.53279764764010906),126044,8/8/2008 2:00,-57.05546319,-19.52345334,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1419221.71471863542683423 7737837.06249247118830681),126045,8/8/2008 5:00,-57.05582517,-19.52281159,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422116.06911633955314755 7738282.18178572133183479),126046,8/8/2008 8:00,-57.0816042,-19.51627696,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422479.3450241235550493 7738623.60862611792981625),126047,8/8/2008 11:00,-57.0845571,-19.51300415,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1419194.86205230816267431 7737764.2328866571187973),126048,8/9/2008 5:00,-57.05565382,-19.52346232,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1419166.78908841288648546 7737767.28367063216865063),126049,8/9/2008 8:00,-57.05539648,-19.5234624,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1419900.7031206963583827 7738286.15789747145026922),126050,8/9/2008 11:00,-57.06153275,-19.51831827,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421850.8262072573415935 7738717.14066005870699883),126051,8/10/2008 2:00,-57.07877181,-19.51278987,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422517.97673907736316323 7741053.15278908424079418),126052,8/10/2008 5:00,-57.08250691,-19.49210209,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422836.30267117382027209 7741475.26460715755820274),126053,8/10/2008 8:00,-57.08497302,-19.48817881,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422842.17965660989284515 7741480.93952790647745132),126054,8/10/2008 11:00,-57.08502064,-19.48812457,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421829.0196834874805063 7740880.66192307509481907),126055,8/11/2008 2:00,-57.07643759,-19.4942285,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421361.78941824310459197 7741054.47190207708626986),126056,8/11/2008 5:00,-57.07203441,-19.49317295,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422144.08186440542340279 7741670.32031069695949554),126057,8/11/2008 8:00,-57.07851165,-19.48715149,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421711.73108239774592221 7741438.40749956108629704),126058,8/11/2008 11:00,-57.07482492,-19.48954791,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1401899.36870683403685689 7748600.22192600462585688),126059,8/11/2008 20:00,-56.88829725,-19.44643045,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421598.9115915063302964 7741513.77894086390733719),126060,8/12/2008 2:00,-57.07372879,-19.48900612,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421268.86810394562780857 7741613.7697171326726675),126061,8/12/2008 5:00,-57.07064104,-19.48845608,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420460.8753487472422421 7741032.30186139792203903),126062,8/12/2008 8:00,-57.06389652,-19.49420625,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420679.91252987133339047 7740791.79712268151342869),126063,8/12/2008 11:00,-57.06611769,-19.49606711,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1405802.97612673975527287 7750430.94899467844516039),126064,8/12/2008 14:00,-56.92188876,-19.4270812,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1406589.877827363088727 7749258.76716636586934328),126065,8/12/2008 20:00,-56.93016265,-19.43642909,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1407403.36730304011143744 7747739.80182422418147326),126066,8/12/2008 23:00,-56.93901752,-19.44873198,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420451.06654485408216715 7740437.88032767362892628),126067,8/13/2008 2:00,-57.06439409,-19.49932112,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420469.67047932022251189 7740434.80825318489223719),126068,8/13/2008 5:00,-57.06456563,-19.4993301,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420453.26576766814105213 7740390.29714485630393028),126069,8/13/2008 8:00,-57.06446096,-19.49972777,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420466.54076806548982859 7740347.82450421340763569),126070,8/13/2008 11:00,-57.06462311,-19.50008016,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1406388.08834729692898691 7746033.92466857191175222),126071,8/13/2008 14:00,-56.93148462,-19.46433659,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1406395.50140605308115482 7746024.71153987199068069),126072,8/13/2008 17:00,-56.93156081,-19.46440891,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420573.80798338819295168 7741045.29592840559780598),126073,8/14/2008 2:00,-57.06490658,-19.493989,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420574.82396348239853978 7741054.65518789738416672),126074,8/14/2008 5:00,-57.06490655,-19.49390766,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1408944.02410506899468601 7748509.96561143919825554),126075,8/14/2008 8:00,-56.95222432,-19.44068375,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422304.73779204650782049 7741366.69603018090128899),126076,8/14/2008 11:00,-57.08026624,-19.48960884,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1407947.16765690874308348 7749695.53433641232550144),126077,8/14/2008 20:00,-56.9420342,-19.4314176,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1405809.85539469891227782 7748005.8041114192456007),126078,8/14/2008 23:00,-56.9243177,-19.44792213,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422845.33952977880835533 7741510.05949020013213158),126079,8/15/2008 2:00,-57.08502051,-19.48787152,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1405686.15219384292140603 7747144.46829192340373993),126080,8/15/2008 5:00,-56.92403792,-19.45544099,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421799.28075898182578385 7739802.26558065228164196),126081,8/15/2008 8:00,-57.07723296,-19.50351839,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421533.43136012670584023 7739359.76658885274082422),126082,8/15/2008 11:00,-57.07526208,-19.50756788,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1407987.98090452840551734 7748050.85704329237341881),126083,8/15/2008 20:00,-56.94401078,-19.44551633,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421577.47036204114556313 7738312.29353210516273975),126084,8/16/2008 2:00,-57.07669587,-19.51652311,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421493.89156620274297893 7739373.53008617088198662),126085,8/16/2008 5:00,-57.07489035,-19.5074867,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422845.91277449089102447 7741466.85589178558439016),126086,8/16/2008 8:00,-57.08506835,-19.48824203,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422845.43731978186406195 7741472.16834856662899256),126087,8/16/2008 11:00,-57.0850588,-19.48819685,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1410847.59809725685045123 7749018.06351327896118164),126088,8/16/2008 20:00,-56.96897317,-19.43455109,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1405396.06838747090660036 7749740.05763833504170179),126089,8/17/2008 2:00,-56.91887549,-19.43339692,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422849.48423302336595953 7741470.67810939997434616),126090,8/17/2008 5:00,-57.08509692,-19.48820586,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422828.74831163673661649 7741492.91904434375464916),126091,8/17/2008 8:00,-57.08488718,-19.48803426,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421799.22708470514044166 7741507.82534665241837502),126092,8/17/2008 11:00,-57.07554884,-19.48886982,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1405268.27812007302418351 7749744.41266923956573009),126093,8/17/2008 14:00,-56.91771326,-19.43347773,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1405281.9548908167053014 7749686.16208434104919434),126094,8/17/2008 17:00,-56.91789401,-19.43396583,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1405420.85019437619484961 7748569.35458128247410059),126095,8/17/2008 20:00,-56.92024234,-19.44343791,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1404975.28009905549697578 7746599.03379636537283659),126096,8/17/2008 23:00,-56.91812824,-19.46078845,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421787.11087496601976454 7741502.82785852998495102),126097,8/18/2008 2:00,-57.07544404,-19.48892408,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421787.56296476116403937 7741506.98757422342896461),126098,8/18/2008 5:00,-57.07544403,-19.48888793,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421784.75957546220161021 7741384.18845035135746002),126099,8/18/2008 8:00,-57.07553981,-19.48994525,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422878.46550462651066482 7741475.95015361532568932),126100,8/18/2008 11:00,-57.08535417,-19.48813345,Panthera onca,152100,114,Sao Bento,Brazil
